player_id,player_name,yellow_card,second_yellow_card,red_card,total_yellow,total_red,mins_played,position_mapped,redsize
4257,samuel eto'o,2,0,0,2,0,2087,attacker,1
4261,jon ashton,0,0,0,0,0,342,defender,1
4263,alan rogers,9,0,1,9,1,4511,defender,2
4264,gerry taggart,29,2,0,31,2,8516,defender,3
4265,james scowcroft,6,0,1,6,1,6931,attacker,2
4266,linvoy primus,3,0,0,3,0,9345,defender,1
4267,tim howard,16,0,1,16,1,35752,goalkeeper,2
4268,malik buari,0,0,0,0,0,81,midfielder,1
42683,john mcgrath,0,0,0,0,0,46,midfielder,1
42710,toby alderweireld,22,0,0,22,0,16955,defender,1
42751,roger johnson,20,0,0,20,0,9423,defender,1
427568,aaron ramsdale,1,0,0,1,0,5940,goalkeeper,1
4276,carlos tevez,24,0,0,24,0,14648,attacker,1
4277,philippe senderos,21,1,2,22,3,10341,defender,4
4278,paul butler,12,0,0,12,0,6412,defender,1
4279,mark clyde,0,0,0,0,0,517,defender,1
4280,denis irwin,23,1,0,24,1,27887,defender,2
4288,lorenzo amoruso,3,1,0,4,1,1444,defender,2
429014,morgan gibbs-white,1,0,0,1,0,873,midfielder,1
4291,samuele dalla bona,14,0,0,14,0,3894,midfielder,1
42920,fran mérida,0,0,0,0,0,81,midfielder,1
4293,joonas kolkka,1,0,0,1,0,1718,attacker,1
4294,marco ambrosio,0,0,0,0,0,720,goalkeeper,1
43003,nacho monreal,21,0,0,21,0,15055,defender,1
430788,tom edwards,0,0,0,0,0,483,defender,1
4308,dejan stefanovic,35,2,1,37,3,16075,defender,4
43100,savio nsereko,2,0,0,2,0,245,attacker,1
4311,maarten stekelenburg,2,0,0,2,0,4896,goalkeeper,1
43111,carl veart,1,0,0,1,0,140,attacker,1
43131,daniel allsopp,0,0,0,0,0,15,attacker,1
43138,matt carbon,2,0,0,2,0,755,defender,1
4315,johnny heitinga,29,0,0,29,0,9873,defender,1
4316,petri pasanen,1,0,0,1,0,940,defender,1
4318,hatem trabelsi,2,0,0,2,0,1369,defender,1
43184,dani rodrigues,0,0,0,0,0,39,attacker,1
43193,elliott bennett,8,0,0,8,0,3054,midfielder,1
4321,steven pienaar,41,4,0,45,4,16406,attacker,5
4323,jelle van damme,2,0,0,2,0,684,defender,1
43248,ludovic sylvestre,0,0,0,0,0,429,midfielder,1
4325,richard witschge,0,0,0,0,0,90,midfielder,1
43250,jan vertonghen,36,1,0,37,1,20129,defender,2
43261,gabriel obertan,1,0,0,1,0,3359,midfielder,1
43265,nicky law,0,0,0,0,0,210,midfielder,1
43266,stephen quinn,3,0,1,3,1,3353,midfielder,2
4329,mido,17,0,2,17,2,5751,attacker,3
433177,bukayo saka,7,0,0,7,0,3835,attacker,1
433181,faustino anjorin,0,0,0,0,0,19,midfielder,1
433183,tommy doyle,0,0,0,0,0,15,midfielder,1
433188,curtis jones,2,0,0,2,0,1211,midfielder,1
4338,wilfred bouma,7,0,0,7,0,6982,defender,1
434207,aaron connolly,0,0,0,0,0,1982,attacker,1
434223,adam idah,0,0,0,0,0,218,attacker,1
4345,andré ooijer,13,0,0,13,0,6410,defender,1
4352,johann vogel,0,0,0,0,0,472,midfielder,1
43530,adam lallana,17,0,0,17,0,13844,midfielder,1
435338,gabriel,1,1,0,2,1,1366,defender,2
4358,mateja kezman,3,0,0,3,0,738,attacker,1
4360,arjen robben,7,1,1,8,2,4376,attacker,3
4361,dennis rommedahl,3,0,0,3,0,4821,attacker,1
4362,jan vennegoor of hesselink,0,0,0,0,0,1489,attacker,1
4367,brett emerton,27,1,0,28,1,18666,midfielder,2
43705,matt le tissier,49,1,0,50,1,20659,midfielder,2
43716,tamás priskin,1,1,0,2,1,752,attacker,2
43722,mauricio isla,4,0,0,4,0,2132,defender,1
4375,michael reiziger,1,0,0,1,0,1730,defender,1
4376,paul bosvelt,9,0,0,9,0,4348,midfielder,1
43763,erik pieters,35,0,0,35,0,17448,defender,1
43783,colin cramb,0,0,0,0,0,14,attacker,1
4380,robin van persie,47,1,1,48,2,20120,attacker,3
4383,johan elmander,11,0,0,11,0,8316,attacker,1
4385,patrick kluivert,3,0,0,3,0,1289,attacker,1
43853,chris gunter,1,0,0,1,0,1997,defender,1
4388,ebi smolarek,1,0,0,1,0,220,attacker,1
4394,erik edman,4,0,0,4,0,3286,defender,1
44058,wojciech szczesny,7,0,0,7,0,11849,goalkeeper,1
44065,esteban granero,7,0,0,7,0,1661,midfielder,1
44068,juan mata,18,1,0,19,1,18478,midfielder,2
442531,edouard mendy,0,0,0,0,0,2160,goalkeeper,1
44291,grant mccann,0,0,0,0,0,72,midfielder,1
44327,andrea ranocchia,2,0,0,2,0,1329,defender,1
4433,riga mustapha,1,0,0,1,0,458,attacker,1
44352,luis suárez,23,0,0,23,0,9574,attacker,1
444208,michael obafemi,2,0,0,2,0,813,attacker,1
44421,cédric avinel,1,0,0,1,0,45,defender,1
444211,will smallbone,0,0,0,0,0,564,midfielder,1
44450,omar pouso,0,0,0,0,0,57,midfielder,1
44624,dieumerci mbokani,0,0,0,0,0,2349,attacker,1
44674,giovani dos santos,0,0,0,0,0,367,attacker,1
44675,bojan krkic,5,0,0,5,0,3462,attacker,1
44687,johan cavalli,0,0,0,0,0,147,midfielder,1
44741,beram kayal,6,0,0,6,0,1671,midfielder,1
44760,itay shechter,2,0,0,2,0,623,attacker,1
447661,douglas luiz,13,1,0,14,1,4715,midfielder,2
44779,diego costa,26,0,0,26,0,7550,attacker,1
44792,kieran gibbs,17,0,2,17,2,12940,defender,3
44793,gavin hoyte,0,0,0,0,0,60,defender,1
44794,henri lansbury,1,0,0,1,0,226,midfielder,1
44799,mark randall,0,0,0,0,0,17,midfielder,1
44801,jay simpson,0,0,0,0,0,705,attacker,1
44855,dame n'doye,5,0,0,5,0,1761,attacker,1
4489,khalid boulahrouz,2,0,1,2,1,815,defender,2
44910,david edgar,1,1,0,2,1,1265,defender,2
44913,simeon jackson,1,0,0,1,0,1341,attacker,1
44966,adrián lópez,3,0,0,3,0,866,defender,1
44983,dan gosling,34,1,0,35,1,10258,midfielder,2
44986,keith southern,2,0,0,2,0,1086,midfielder,1
45026,rui patrício,1,0,0,1,0,9360,goalkeeper,1
450936,tanguy ndombélé,5,0,0,5,0,2774,midfielder,1
45121,loïc rémy,3,0,1,3,1,4504,attacker,2
45146,mario balotelli,18,2,1,20,3,3944,attacker,4
45184,grzegorz krychowiak,2,0,0,2,0,1642,midfielder,1
45272,youssouf mulumbu,24,2,2,26,4,12786,midfielder,5
45274,michael johnson,5,0,0,5,0,3095,midfielder,1
45276,isaiah osbourne,2,0,0,2,0,804,midfielder,1
45287,adel taarabt,7,1,0,8,1,5298,midfielder,2
45298,eggert gunnthór jónsson,1,0,0,1,0,173,midfielder,1
45314,federico fazio,2,0,1,2,1,1777,defender,2
4532,gjorgji hristov,3,0,1,3,1,999,attacker,2
45320,ángel di maría,1,0,0,1,0,1644,attacker,1
45330,claudio yacob,41,0,1,41,1,11883,midfielder,2
45333,james mccarthy,48,1,0,49,1,20607,midfielder,2
453594,adama diakhaby,1,0,0,1,0,551,attacker,1
453824,josh maja,0,0,0,0,0,552,attacker,1
45395,jonathan howson,15,0,0,15,0,8026,midfielder,1
45403,andré ayew,11,0,0,11,0,6223,attacker,1
45455,geoffrey bia,0,0,0,0,0,70,attacker,1
45489,kevin sharp,1,0,0,1,0,1112,defender,1
4549,jan kromkamp,1,0,0,1,0,693,defender,1
45494,wayne hennessey,5,0,0,5,0,16176,goalkeeper,1
45509,siem de jong,0,0,0,0,0,590,midfielder,1
45516,paul huntington,4,0,0,4,0,900,defender,1
45559,miroslav stoch,0,0,0,0,0,23,attacker,1
4559,gerald sibon,2,0,0,2,0,1218,attacker,1
45599,emiliano insúa,2,0,0,2,0,3940,defender,1
45623,george boyd,12,0,0,12,0,7065,attacker,1
45631,aaron mclean,0,0,0,0,0,6,attacker,1
45660,eric maxim choupo-moting,3,0,0,3,0,2248,attacker,1
45671,cenk tosun,4,0,0,4,0,2550,attacker,1
456877,rekeem harper,0,0,0,0,0,51,midfielder,1
45693,glenn murray,20,1,0,21,1,7555,attacker,2
4570,denny landzaat,4,0,0,4,0,4112,midfielder,1
45760,marco stiepermann,6,0,0,6,0,1186,midfielder,1
45792,kelvin etuhu,1,0,0,1,0,395,midfielder,1
45861,ryan shawcross,58,3,2,61,5,27940,defender,6
45882,fabri,0,0,0,0,0,180,goalkeeper,1
4592,ji-sung park,6,0,0,6,0,9443,midfielder,1
45921,luke daniels,0,0,0,0,0,12,goalkeeper,1
46001,moussa sissoko,38,2,0,40,2,18902,midfielder,3
46104,stevan jovetic,1,0,0,1,0,1144,attacker,1
46106,adam le fondre,3,0,0,3,0,1492,attacker,1
46154,chris martin,0,0,0,0,0,243,attacker,1
46156,aleksandar kolarov,26,1,0,27,1,11858,defender,2
46180,zoran tosic,0,0,0,0,0,16,attacker,1
461882,thakgalo leshabela,0,0,0,0,0,9,midfielder,1
46220,pablo hernández,6,0,0,6,0,3960,midfielder,1
4624,jos hooiveld,6,0,0,6,0,2301,defender,1
465717,jayden bogle,2,0,0,2,0,803,defender,1
46580,andrej kramaric,0,0,0,0,0,596,attacker,1
465830,mattéo guendouzi,15,0,0,15,0,3888,midfielder,1
46591,lubomir michalik,2,0,0,2,0,833,defender,1
466794,eric garcía,1,0,0,1,0,1003,defender,1
4672,nigel de jong,24,0,0,24,0,7737,midfielder,1
46741,david luiz,41,0,4,41,4,17780,defender,5
46746,jimmy walker,0,0,0,0,0,270,goalkeeper,1
4675,jari litmanen,1,0,0,1,0,1177,midfielder,1
467599,ben wilmot,0,0,0,0,0,26,defender,1
46791,bakary sako,1,0,0,1,0,1694,attacker,1
468002,ben johnson,1,0,0,1,0,723,defender,1
46816,caleb folan,4,0,1,4,1,1728,attacker,2
46831,modibo maïga,2,0,0,2,0,1437,attacker,1
46902,lee williamson,0,0,0,0,0,332,midfielder,1
4694,collins john,6,0,0,6,0,4077,attacker,1
46972,teemu pukki,3,0,0,3,0,2893,attacker,1
469860,indiana vassilev,0,0,0,0,0,47,attacker,1
47082,daniel sturridge,8,0,1,8,1,11354,attacker,2
471690,max aarons,7,0,0,7,0,3240,defender,1
472423,reece james,4,0,0,4,0,3228,defender,1
47344,eyong enoh,3,0,0,3,0,692,midfielder,1
4740,daniel van buyten,0,0,1,0,1,435,defender,2
4741,teemu tainio,10,0,0,10,0,5655,midfielder,1
4750,kenny miller,7,0,0,7,0,3986,attacker,1
475411,wesley fofana,5,0,0,5,0,1597,defender,1
4755,grégory vignal,10,0,0,10,0,2376,defender,1
4756,aaron mokoena,23,0,0,23,0,6943,defender,1
476237,steven alzate,3,0,0,3,0,1923,midfielder,1
476532,andrew eleftheriou,0,0,0,0,0,51,defender,1
47659,costel pantilimon,6,0,0,6,0,4761,goalkeeper,1
4766,adam green,3,0,0,3,0,720,defender,1
477,alberto méndez,0,0,0,0,0,106,midfielder,1
47713,mamadou sakho,6,0,1,6,1,10663,defender,2
47768,alex pearce,1,0,0,1,0,1645,defender,1
477758,aaron wan-bissaka,15,0,1,15,1,9264,defender,2
47839,seb hines,0,0,0,0,0,3,defender,1
47844,elliot omozusi,1,1,0,2,1,689,defender,2
4796,kader mangane,0,0,0,0,0,18,defender,1
47982,phil jevons,0,0,0,0,0,308,attacker,1
479939,michael folivi,0,0,0,0,0,9,attacker,1
479942,brandon mason,0,0,0,0,0,112,defender,1
47995,jason puncheon,28,1,0,29,1,14748,midfielder,2
479999,eberechi eze,3,0,0,3,0,1964,midfielder,1
48002,angelo ogbonna,19,0,0,19,0,13572,defender,1
480116,lloyd kelly,2,0,0,2,0,638,defender,1
48025,simo valakari,4,0,0,4,0,1432,midfielder,1
48066,andy carroll,34,1,1,35,2,13900,attacker,3
48075,neil moss,0,0,0,0,0,2081,goalkeeper,1
480763,juan foyth,4,0,1,4,1,953,defender,2
48078,sam vokes,4,0,0,4,0,4640,attacker,1
48085,kevin betsy,0,0,0,0,0,6,midfielder,1
48086,steve brooker,0,0,0,0,0,4,attacker,1
480987,chris mepham,2,0,0,2,0,1759,defender,1
48254,matt gilks,0,0,0,0,0,1575,goalkeeper,1
48257,mark jackson,1,0,0,1,0,1197,defender,1
48280,edinson cavani,1,0,0,1,0,919,attacker,1
484387,matthew longstaff,1,0,0,1,0,949,midfielder,1
484389,kelland watts,0,0,0,0,0,16,defender,1
485424,moussa djenepo,8,0,1,8,1,2032,attacker,2
485583,ki-jana hoever,1,0,0,1,0,391,defender,1
48637,chris lumsdon,0,0,0,0,0,45,midfielder,1
48644,douglas rinaldi,1,0,0,1,0,407,midfielder,1
48670,paul hall,0,0,0,0,0,341,attacker,1
487465,pedro neto,7,0,0,7,0,3364,attacker,1
487469,vitinha,0,0,0,0,0,224,midfielder,1
488,gerhard tremmel,0,0,0,0,0,2388,goalkeeper,1
488362,conor gallagher,8,0,0,8,0,1974,midfielder,1
48870,jonas lössl,2,0,0,2,0,6197,goalkeeper,1
48950,jordan rhodes,0,0,0,0,0,208,attacker,1
48959,james coppinger,0,0,0,0,0,11,midfielder,1
49086,andy booth,12,1,0,13,1,9588,attacker,2
49094,mark hudson,0,0,0,0,0,52,midfielder,1
49101,gary taylor-fletcher,4,0,0,4,0,2475,attacker,1
49315,sam aiston,0,0,0,0,0,34,midfielder,1
49319,mark bunn,5,0,1,5,1,3247,goalkeeper,2
49327,bradley johnson,18,0,1,18,1,7944,midfielder,2
4933,mikhail kavelashvili,0,0,0,0,0,244,attacker,1
493607,matt worthington,0,0,0,0,0,16,midfielder,1
49409,james perch,17,0,0,17,0,4020,midfielder,1
49428,neal eardley,4,0,0,4,0,2560,defender,1
49499,georginio wijnaldum,8,0,0,8,0,16565,midfielder,1
49501,elias kachunga,3,0,0,3,0,2519,attacker,1
49542,billy sharp,2,0,1,2,1,1793,attacker,2
49585,david farrell,0,0,0,0,0,395,midfielder,1
49655,rickie lambert,8,0,0,8,0,7399,attacker,1
49693,andreas weimann,10,0,0,10,0,7226,attacker,1
49698,martin bullock,3,0,0,3,0,2157,midfielder,1
49699,stuart campbell,2,0,0,2,0,1593,midfielder,1
49712,adam newton,0,0,0,0,0,17,defender,1
49734,jan kirchhoff,1,0,0,1,0,1520,defender,1
49755,dale stephens,21,0,1,21,1,8514,midfielder,2
499604,dion pereira,0,0,0,0,0,23,attacker,1
50009,ashley westwood,1,0,0,1,0,110,defender,1
5001,péter halmosi,1,0,0,1,0,553,midfielder,1
50057,aaron ramsey,26,0,0,26,0,16702,midfielder,1
5013,vladimir labant,1,0,0,1,0,726,defender,1
50174,danny rose,49,0,2,49,2,15227,defender,3
50201,christian benteke,35,2,2,37,4,17443,attacker,5
50202,eden hazard,15,0,0,15,0,19468,attacker,1
50219,simon mignolet,7,0,0,7,0,21996,goalkeeper,1
50350,james sinclair,0,0,0,0,0,32,defender,1
50362,fabian delph,29,1,2,30,3,13536,midfielder,4
503679,rhys williams,0,0,0,0,0,210,defender,1
503680,neco williams,2,0,0,2,0,477,defender,1
503733,anthony gordon,0,0,0,0,0,524,attacker,1
503749,jacob ramsey,0,0,0,0,0,385,midfielder,1
503795,jeremy ngakia,0,0,0,0,0,441,defender,1
504148,tariq lamptey,4,1,0,5,1,1511,defender,2
50439,kieran lee,1,0,0,1,0,90,midfielder,1
50477,yohan benalouane,5,0,0,5,0,1075,defender,1
50512,anthony modeste,1,0,1,1,1,387,attacker,2
505194,luke thomas,2,0,0,2,0,673,defender,1
505219,james garner,0,0,0,0,0,8,midfielder,1
505653,fábio silva,2,0,0,2,0,810,attacker,1
507472,alexandre jankewitz,0,0,1,0,1,3,midfielder,2
507700,brandon williams,6,0,0,6,0,1011,defender,1
50935,chicharito,13,0,0,13,0,7819,attacker,1
50987,maurice edu,0,0,0,0,0,10,midfielder,1
51040,alexander kacaniklic,0,0,0,0,0,2765,midfielder,1
51079,pablo barrera,1,0,0,1,0,742,attacker,1
51088,ignacio scocco,0,0,0,0,0,93,attacker,1
51152,aleksandar mitrovic,14,0,2,14,2,6658,attacker,3
51174,fernando reges,13,0,0,13,0,4133,midfielder,1
511815,owen otasowie,1,0,0,1,0,114,midfielder,1
51226,carlos sánchez,9,1,0,10,1,3706,midfielder,2
51318,matthew briggs,0,0,0,0,0,683,defender,1
51321,darren randolph,1,0,0,1,0,2970,goalkeeper,1
51351,charlie macdonald,0,0,0,0,0,105,attacker,1
514,jan aage fjörtoft,6,0,0,6,0,5758,attacker,1
51452,joe allen,27,1,0,28,1,14525,midfielder,2
51471,mateo kovacic,13,0,0,13,0,5338,midfielder,1
51528,bruno,5,0,0,5,0,3153,defender,1
51536,albert crusat,1,0,0,1,0,486,attacker,1
51540,henri saivet,0,0,0,0,0,231,midfielder,1
5162,simon royce,0,0,0,0,0,2307,goalkeeper,1
51681,chico,10,1,2,11,3,4930,defender,4
5169,hélder postiga,1,0,0,1,0,899,attacker,1
51730,jamie murphy,0,0,0,0,0,165,attacker,1
5174,riccardo scimeca,13,1,0,14,1,9998,defender,2
52059,zanka,12,0,0,12,0,5568,defender,1
52111,jay spearing,0,0,1,0,1,2174,midfielder,2
52119,patrick van aanholt,21,0,0,21,0,17472,defender,1
5229,sándor torghelle,1,0,0,1,0,396,attacker,1
52345,didier digard,3,0,1,3,1,1295,midfielder,2
52495,chris basham,8,0,0,8,0,6209,defender,1
525247,max kilman,3,0,0,3,0,1302,defender,1
525287,carlos vinícius,2,0,0,2,0,258,attacker,1
52570,fraser forster,4,0,0,4,0,9914,goalkeeper,1
52576,kazenga lualua,0,0,0,0,0,88,attacker,1
52769,willian,21,1,0,22,1,16168,attacker,2
5278,alexander manninger,0,0,0,0,0,3464,goalkeeper,1
5285,patrice evra,33,0,0,33,0,23316,defender,1
5286,gaël givet,11,0,2,11,2,8110,defender,3
5293,sébastien squillaci,1,0,0,1,0,1827,defender,1
530879,kayne ramsay,1,0,0,1,0,180,defender,1
5314,frank leboeuf,32,5,0,37,5,12242,defender,6
5315,abdoulaye méïté,9,0,0,9,0,7226,defender,1
5316,sébastien pérez,2,1,0,3,1,316,defender,2
53164,carlos villanueva,1,0,0,1,0,645,midfielder,1
53173,philipp wollscheid,7,0,0,7,0,3871,defender,1
532,claudio pizarro,1,0,0,1,0,682,attacker,1
5326,salomon olembé,3,0,0,3,0,1055,midfielder,1
532826,mason greenwood,1,0,0,1,0,2722,attacker,1
5329,cyril chapuis,0,0,0,0,0,44,attacker,1
53359,evandro,1,0,0,1,0,576,midfielder,1
53360,jay rodríguez,13,0,0,13,0,11934,attacker,1
5340,caçapa,1,0,0,1,0,1793,defender,1
534033,alexis mac allister,1,0,0,1,0,1176,midfielder,1
534700,jamie shackleton,0,0,0,0,0,452,midfielder,1
5352,mahamadou diarra,3,0,0,3,0,1696,midfielder,1
536,paul stalteri,8,0,1,8,1,4517,defender,2
53622,ilkay gündogan,13,0,0,13,0,8112,midfielder,1
537182,levi lumeka,0,0,0,0,0,25,attacker,1
5379,aleksey smertin,6,0,0,6,0,5898,midfielder,1
5382,jean-claude darcheville,3,0,0,3,0,1073,attacker,1
54022,emanuel villa,2,0,0,2,0,926,attacker,1
54162,marcelo moreno,1,0,0,1,0,727,attacker,1
54170,ramires,31,2,0,33,2,11250,midfielder,3
5418,jean-alain boumsong,2,0,1,2,1,3952,defender,2
542586,illan meslier,0,0,0,0,0,2520,goalkeeper,1
54275,andré santos,2,0,0,2,0,1408,midfielder,1
5428,amdy fayé,24,1,1,25,2,9307,midfielder,3
5438,olivier kapo,6,0,0,6,0,2939,midfielder,1
54383,john fleck,11,0,0,11,0,4282,midfielder,1
54576,sebastián blanco,1,0,0,1,0,36,attacker,1
5461,florent malouda,13,1,0,14,1,9682,attacker,2
5474,zoumana camara,3,0,0,3,0,1170,defender,1
547534,josh martin,0,0,0,0,0,32,attacker,1
54757,terry dunfield,0,0,0,0,0,58,midfielder,1
54775,magnus wolff eikrem,0,0,0,0,0,198,midfielder,1
54781,nicolás otamendi,31,0,0,31,0,11175,defender,1
5485,papa bouba diop,29,2,1,31,3,10255,midfielder,4
5489,antoine sibierski,5,0,0,5,0,8132,midfielder,1
54890,leonardo ulloa,3,0,0,3,0,4085,attacker,1
54906,matteo darmian,11,0,0,11,0,4145,defender,1
5493,esteban fuertes,2,0,1,2,1,532,attacker,2
54935,martín cáceres,0,0,0,0,0,90,defender,1
54949,david edwards,5,0,0,5,0,4213,midfielder,1
5495,john utaka,3,0,0,3,0,3806,attacker,1
5508,mathieu berson,2,0,0,2,0,628,midfielder,1
5509,eric djemba djemba,3,0,0,3,0,1629,midfielder,1
55125,chris löwe,3,0,0,3,0,3651,defender,1
5518,ariza makukula,1,0,0,1,0,292,attacker,1
5519,viorel moldovan,0,0,0,0,0,475,attacker,1
55247,ádám bogdán,0,0,0,0,0,2301,goalkeeper,1
552655,troy parrott,0,0,0,0,0,5,attacker,1
55291,scott arfield,12,0,0,12,0,6646,midfielder,1
5531,noé pamarot,13,0,1,13,1,6418,defender,2
55427,mark tinkler,2,0,0,2,0,1391,midfielder,1
55508,lewis holtby,5,0,0,5,0,2025,midfielder,1
5555,gabriel heinze,9,0,0,9,0,4022,defender,1
55619,nordin amrabat,6,1,0,7,1,2800,attacker,2
5568,filipe teixeira,0,0,0,0,0,257,attacker,1
55687,ritchie de laet,5,0,0,5,0,3245,defender,1
55709,emmanuel mayuka,0,0,0,0,0,272,attacker,1
5571,kaba diawara,0,0,0,0,0,935,attacker,1
55735,henrikh mkhitaryan,5,0,0,5,0,4828,midfielder,1
55742,harry arter,32,1,0,33,1,7600,midfielder,2
5580,bernard lambourde,7,1,0,8,1,2701,defender,2
55851,rob milsom,0,0,0,0,0,10,midfielder,1
55870,mauro formica,3,0,0,3,0,2170,midfielder,1
5588,michael essien,27,0,2,27,2,13356,midfielder,3
5596,gianluca festa,24,1,2,25,3,8366,defender,4
55962,sixto peralta,2,0,0,2,0,1475,midfielder,1
56100,leon balogun,2,0,0,2,0,591,defender,1
5629,pierre laurent,0,0,0,0,0,163,attacker,1
563963,mohammed salisu,0,0,0,0,0,351,defender,1
5640,rafael,2,0,0,2,0,1074,defender,1
5648,jean ii makoun,3,0,1,3,1,554,midfielder,2
5650,mikkel beck,2,0,0,2,0,4344,attacker,1
5652,marc-antoine fortuné,2,0,1,2,1,4476,attacker,2
5656,mile sterjovski,0,0,0,0,0,690,midfielder,1
5658,petr cech,6,0,1,6,1,39489,goalkeeper,2
565822,harvey elliott,0,0,0,0,0,24,attacker,1
566349,matty daly,0,0,0,0,0,73,midfielder,1
5667,sébastien puygrenier,1,0,0,1,0,381,defender,1
5668,anthony réveillère,0,0,0,0,0,1328,defender,1
56785,elliot grandin,0,0,0,0,0,1512,attacker,1
56810,adrien silva,3,0,0,3,0,849,midfielder,1
56818,morgan schneiderlin,37,3,0,40,3,15397,midfielder,4
5683,frédéric piquionne,3,1,0,4,1,4526,attacker,2
56872,andy king,9,0,0,9,0,5110,midfielder,1
5703,valéry mézague,0,0,0,0,0,371,midfielder,1
57064,keith treacy,0,0,0,0,0,295,midfielder,1
57079,jack rodwell,27,0,1,27,1,9575,midfielder,2
57162,sofiane feghouli,1,0,1,1,1,1037,attacker,2
571743,armando broja,0,0,0,0,0,4,attacker,1
57207,jordon mutch,11,0,0,11,0,4196,midfielder,1
57229,paulinho,6,0,1,6,1,2859,midfielder,2
57275,oussama assaidi,2,0,0,2,0,1408,attacker,1
573,ned zelic,1,0,0,1,0,299,midfielder,1
5735,david terrier,0,0,0,0,0,1,defender,1
57410,yann kermorgant,0,0,0,0,0,167,attacker,1
5742,bruno rodriguez,0,0,0,0,0,56,attacker,1
57420,lamine koné,4,0,0,4,0,3860,defender,1
57423,florin gardos,1,0,0,1,0,572,defender,1
57480,mapou yanga-mbiwa,5,0,1,5,1,2533,defender,2
57488,simon dawkins,0,0,0,0,0,71,attacker,1
57490,jonathan grounds,1,0,0,1,0,567,defender,1
57500,césar azpilicueta,27,0,1,27,1,25168,defender,2
57515,aly cissokho,6,0,1,6,1,4824,defender,2
5758,edgar davids,10,1,0,11,1,2940,midfielder,2
5778,marco materazzi,6,1,0,7,1,2268,defender,2
57818,míchel,1,0,0,1,0,303,midfielder,1
5782,emre belözoglu,12,0,0,12,0,4016,midfielder,1
578391,rayan aït nouri,0,0,0,0,0,699,defender,1
57842,christopher schindler,10,2,0,12,2,6528,defender,3
5794,obafemi martins,3,0,0,3,0,6956,attacker,1
57973,fede bessone,0,0,0,0,0,5,defender,1
5798,nicola ventola,1,0,0,1,0,76,attacker,1
5802,thomas helveg,6,0,0,6,0,1337,defender,1
5807,roque júnior,1,1,0,2,1,409,defender,2
5808,cosmin contra,0,0,1,0,1,297,defender,2
5815,ibrahim bá,0,0,0,0,0,258,midfielder,1
58188,steven mouyokolo,1,0,0,1,0,1829,defender,1
58205,andré schürrle,5,0,0,5,0,3406,attacker,1
5825,marco borriello,0,0,0,0,0,88,attacker,1
58335,avi nimni,0,0,0,0,0,190,midfielder,1
58361,wilson palacios,36,2,0,38,2,9650,midfielder,3
58364,damien plessis,0,0,0,0,0,225,midfielder,1
5843,dino baggio,1,0,0,1,0,166,midfielder,1
584769,dwight mcneil,8,0,0,8,0,7259,attacker,1
5851,bernardo corradi,2,2,0,4,2,1584,attacker,3
58576,miguel layún,0,0,0,0,0,132,midfielder,1
58579,shay logan,0,0,0,0,0,90,defender,1
58581,wálter lópez,0,0,0,0,0,19,defender,1
5860,matteo ferrari,2,0,0,2,0,532,defender,1
5875,hidetoshi nakata,1,1,0,2,1,1279,midfielder,2
5879,adrian mutu,4,0,0,4,0,1806,attacker,1
58864,pierre-emerick aubameyang,5,0,1,5,1,8863,attacker,2
5891,régis genaux,1,0,0,1,0,269,defender,1
5896,david pizarro,0,0,0,0,0,162,midfielder,1
58993,junior hoilett,14,0,0,14,0,9859,attacker,1
59032,aleksandar dragovic,2,0,0,2,0,766,defender,1
5909,arjan de zeeuw,23,0,0,23,0,12764,defender,1
591193,niels nkounkou,1,0,0,1,0,69,defender,1
5917,john mensah,7,1,0,8,1,2263,defender,2
592,sean dundee,0,0,0,0,0,37,attacker,1
5923,lilian nalis,1,0,0,1,0,1041,midfielder,1
59323,cristhian stuani,4,0,0,4,0,1359,attacker,1
59340,iago falque,0,0,0,0,0,5,attacker,1
59377,david de gea,6,0,0,6,0,30269,goalkeeper,1
5939,vincent candela,3,0,0,3,0,780,defender,1
5940,christian panucci,4,0,0,4,0,657,defender,1
595,ionel ganea,3,0,0,3,0,638,attacker,1
59558,emilio nsue,0,0,0,0,0,322,defender,1
5957,alberto aquilani,0,0,0,0,0,815,midfielder,1
5960,vincenzo montella,0,0,0,0,0,312,attacker,1
59606,craig cathcart,16,0,0,16,0,12663,defender,1
5963,pavel srnicek,3,0,4,3,4,12826,goalkeeper,5
59631,nacer chadli,8,0,0,8,0,7163,attacker,1
5964,matteo sereni,0,0,1,0,1,2218,goalkeeper,2
59641,denis odoi,5,0,0,5,0,2863,defender,1
596446,leif davis,0,0,0,0,0,31,defender,1
597,aleksandr hleb,4,0,0,4,0,7355,midfielder,1
59783,franco di santo,14,0,0,14,0,6392,attacker,1
59866,victor moses,16,0,0,16,0,13389,midfielder,1
598958,max thompson,0,0,0,0,0,2,attacker,1
60067,dani,0,0,0,0,0,311,midfielder,1
6021,vince grella,8,1,0,9,1,2502,midfielder,2
60444,thiago,4,0,0,4,0,1130,midfielder,1
6053,diomansy kamara,13,0,0,13,0,6193,attacker,1
60558,maxime le marchand,7,0,0,7,0,2373,defender,1
60573,yann m'vila,1,0,0,1,0,3189,midfielder,1
60583,jérémy pied,0,0,0,0,0,306,defender,1
60591,yannick sagbo,2,0,1,2,1,1555,attacker,2
60603,kévin théophile-catherine,3,0,0,3,0,2355,defender,1
